Tier	Begin time	End time	Duration	Annotation
annotation	00:00:01.587	00:00:02.324	0.737	P
annotation	00:00:02.324	00:00:03.000	0.6759999999999999	M
annotation	00:00:03.000	00:00:03.705	0.705	G
annotation	00:00:03.705	00:00:04.393	0.688	G
annotation	00:00:04.393	00:00:05.031	0.638	R
annotation	00:00:05.031	00:00:05.364	0.33299999999999996	G
annotation	00:00:05.364	00:00:05.697	0.33299999999999996	R
annotation	00:00:05.697	00:00:07.165	1.4680000000000002	S
annotation	00:00:07.165	00:00:07.557	0.392	N_
annotation	00:00:07.557	00:00:07.949	0.392	S
annotation	00:00:07.949	00:00:08.330	0.381	R
annotation	00:00:08.330	00:00:08.711	0.381	G
annotation	00:00:08.711	00:00:09.083	0.371	R
annotation	00:00:09.083	00:00:09.454	0.371	S
annotation	00:00:09.454	00:00:09.814	0.36	N
annotation	00:00:09.814	00:00:10.175	0.36	S
annotation	00:00:10.175	00:00:10.545	0.37	D
annotation	00:00:10.545	00:00:10.916	0.37	P
annotation	00:00:10.916	00:00:11.246	0.331	M
annotation	00:00:11.246	00:00:11.577	0.331	D
annotation	00:00:11.577	00:00:11.912	0.335	D
annotation	00:00:11.912	00:00:12.248	0.335	N
annotation	00:00:12.248	00:00:12.625	0.377	S
annotation	00:00:12.625	00:00:13.002	0.377	R
annotation	00:00:13.002	00:00:13.390	0.387	P
annotation	00:00:13.390	00:00:13.777	0.387	M
annotation	00:00:13.777	00:00:14.155	0.37799999999999995	G
annotation	00:00:14.155	00:00:14.533	0.37799999999999995	M
annotation	00:00:14.533	00:00:14.900	0.36700000000000005	R
annotation	00:00:14.900	00:00:15.267	0.36700000000000005	G
annotation	00:00:15.267	00:00:15.615	0.348	R
annotation	00:00:15.615	00:00:16.332	0.7170000000000001	S
annotation	00:00:16.332	00:00:16.701	0.369	R
annotation	00:00:16.701	00:00:17.028	0.327	G
annotation	00:00:17.028	00:00:17.355	0.327	M
annotation	00:00:17.355	00:00:17.706	0.35100000000000003	P
annotation	00:00:17.706	00:00:18.056	0.35100000000000003	M
annotation	00:00:18.056	00:00:18.410	0.354	D
annotation	00:00:18.410	00:00:18.764	0.354	D
annotation	00:00:18.764	00:00:19.134	0.37	N
annotation	00:00:19.134	00:00:19.503	0.37	N
annotation	00:00:19.504	00:00:19.901	0.39799999999999996	S
annotation	00:00:19.901	00:00:20.643	0.742	P
annotation	00:00:20.643	00:00:20.987	0.344	R
annotation	00:00:20.987	00:00:21.352	0.364	G
annotation	00:00:21.352	00:00:21.716	0.364	G
annotation	00:00:21.716	00:00:22.082	0.366	M
annotation	00:00:22.082	00:00:22.448	0.366	D
annotation	00:00:22.448	00:00:22.798	0.35	P
annotation	00:00:22.798	00:00:23.147	0.35	P
annotation	00:00:23.147	00:00:23.486	0.33899999999999997	M
annotation	00:00:23.486	00:00:23.826	0.33899999999999997	G
annotation	00:00:23.826	00:00:24.164	0.33799999999999997	M
annotation	00:00:24.164	00:00:24.502	0.33799999999999997	R
annotation	00:00:24.502	00:00:24.824	0.322	D
annotation	00:00:24.824	00:00:25.146	0.322	N
annotation	00:00:25.146	00:00:25.529	0.38299999999999995	D
annotation	00:00:25.529	00:00:25.912	0.38299999999999995	D
annotation	00:00:25.912	00:00:26.257	0.345	P
annotation	00:00:26.257	00:00:26.601	0.345	P
annotation	00:00:26.601	00:00:26.915	0.314	D
annotation	00:00:26.915	00:00:27.229	0.314	P
annotation	00:00:27.229	00:00:27.542	0.314	P
annotation	00:00:27.542	00:00:27.856	0.314	M
annotation	00:00:27.856	00:00:28.201	0.345	D
annotation	00:00:28.201	00:00:28.547	0.345	P
annotation	00:00:28.547	00:00:28.885	0.33799999999999997	M
annotation	00:00:28.885	00:00:29.223	0.33799999999999997	G
annotation	00:00:29.223	00:00:29.554	0.331	M
annotation	00:00:29.554	00:00:29.885	0.331	R
