Tier	Begin time	End time	Duration	Annotation
annotation	00:00:03.806	00:00:04.757	0.951	S
annotation	00:00:04.757	00:00:05.593	0.836	R
annotation	00:00:05.593	00:00:06.466	0.872	G
annotation	00:00:06.466	00:00:06.899	0.433	R
annotation	00:00:06.899	00:00:07.332	0.433	G
annotation	00:00:07.332	00:00:08.989	1.6569999999999998	R
annotation	00:00:08.989	00:00:09.459	0.47	R
annotation	00:00:09.459	00:00:09.930	0.47	G
annotation	00:00:09.930	00:00:10.351	0.42100000000000004	R
annotation	00:00:10.351	00:00:10.772	0.42100000000000004	R
annotation	00:00:10.772	00:00:11.624	0.852	S
annotation	00:00:11.624	00:00:12.084	0.46	S
annotation	00:00:12.084	00:00:12.544	0.46	R
annotation	00:00:12.544	00:00:12.966	0.42200000000000004	S
annotation	00:00:12.966	00:00:13.388	0.42200000000000004	N
annotation	00:00:13.388	00:00:14.227	0.8390000000000001	D
annotation	00:00:14.227	00:00:14.651	0.424	G
annotation	00:00:14.651	00:00:15.076	0.424	R
annotation	00:00:15.076	00:00:15.503	0.42700000000000005	R
annotation	00:00:15.503	00:00:15.930	0.42700000000000005	G
annotation	00:00:15.930	00:00:16.351	0.42100000000000004	R
annotation	00:00:16.351	00:00:16.772	0.42100000000000004	S
annotation	00:00:16.772	00:00:17.188	0.41600000000000004	N
annotation	00:00:17.188	00:00:17.604	0.41600000000000004	D
annotation	00:00:17.604	00:00:18.032	0.42700000000000005	S
annotation	00:00:18.032	00:00:18.459	0.42700000000000005	R
annotation	00:00:18.459	00:00:18.909	0.45	P
annotation	00:00:18.909	00:00:19.359	0.45	M
annotation	00:00:19.359	00:00:19.787	0.42700000000000005	G
annotation	00:00:19.787	00:00:20.214	0.42700000000000005	R
annotation	00:00:20.214	00:00:20.643	0.429	S
annotation	00:00:20.643	00:00:21.071	0.429	D
annotation	00:00:21.071	00:00:21.492	0.42100000000000004	D
annotation	00:00:21.492	00:00:21.913	0.42100000000000004	M
annotation	00:00:21.913	00:00:22.320	0.408	G
annotation	00:00:22.320	00:00:22.728	0.408	R
annotation	00:00:22.728	00:00:23.137	0.409	S
annotation	00:00:23.137	00:00:23.546	0.409	D
annotation	00:00:23.546	00:00:23.985	0.439	S
annotation	00:00:23.985	00:00:24.425	0.439	R
annotation	00:00:24.425	00:00:24.850	0.425	M
annotation	00:00:24.850	00:00:25.275	0.425	P
annotation	00:00:25.275	00:00:25.705	0.43	D
annotation	00:00:25.705	00:00:26.135	0.43	R
annotation	00:00:26.135	00:00:26.982	0.847	S
annotation	00:00:26.982	00:00:27.434	0.45299999999999996	M
annotation	00:00:27.434	00:00:27.887	0.45299999999999996	P
annotation	00:00:27.887	00:00:28.315	0.428	D
annotation	00:00:28.315	00:00:28.743	0.428	N
