Tier	Begin time	End time	Duration	Annotation
annotation	00:00:03.128	00:00:03.774	0.6459999999999999	R
annotation	00:00:03.774	00:00:04.518	0.7439999999999998	G
annotation	00:00:04.518	00:00:04.854	0.3360000000000003	G
annotation	00:00:04.854	00:00:05.188	0.33399999999999963	R
annotation	00:00:05.188	00:00:05.868	0.6800000000000006	S
annotation	00:00:05.868	00:00:06.246	0.3780000000000001	S
annotation	00:00:06.246	00:00:06.622	0.37599999999999945	R
annotation	00:00:06.622	00:00:06.986	0.3639999999999999	S
annotation	00:00:06.986	00:00:07.348	0.3620000000000001	S
annotation	00:00:07.348	00:00:07.742	0.3940000000000001	D
annotation	00:00:07.742	00:00:08.135	0.3939999999999992	M
annotation	00:00:08.135	00:00:08.892	0.7560000000000002	D
annotation	00:00:08.892	00:00:09.288	0.3960000000000008	M
annotation	00:00:09.288	00:00:09.682	0.3940000000000001	D
annotation	00:00:09.682	00:00:10.036	0.3539999999999992	S
annotation	00:00:10.036	00:00:10.756	0.7200000000000006	D
annotation	00:00:10.756	00:00:11.118	0.3620000000000001	S
annotation	00:00:11.118	00:00:11.464	0.3460000000000001	D
annotation	00:00:11.464	00:00:11.810	0.3460000000000001	S
annotation	00:00:11.810	00:00:12.156	0.3460000000000001	R
annotation	00:00:12.156	00:00:12.858	0.7020000000000001	G
annotation	00:00:12.858	00:00:13.214	0.3559999999999999	M
annotation	00:00:13.214	00:00:13.614	0.4000000000000004	G
annotation	00:00:13.614	00:00:14.012	0.3979999999999997	G
annotation	00:00:14.012	00:00:14.374	0.3620000000000001	R
annotation	00:00:14.374	00:00:14.736	0.3620000000000001	S
annotation	00:00:26.364	00:00:26.756	0.39199999999999946	R
annotation	00:00:26.756	00:00:27.148	0.39199999999999946	G
annotation	00:00:27.148	00:00:27.530	0.3820000000000015	M
annotation	00:00:27.530	00:00:28.274	0.7439999999999998	G
annotation	00:00:28.274	00:00:28.634	0.35999999999999943	M
annotation	00:00:28.634	00:00:28.968	0.33399999999999963	R
annotation	00:00:28.968	00:00:29.302	0.33399999999999963	G
annotation	00:00:29.302	00:00:29.644	0.34199999999999875	S
annotation	00:00:29.644	00:00:30.344	0.7000000000000028	R
annotation	00:00:30.344	00:00:30.700	0.3559999999999981	D
annotation	00:00:30.700	00:00:31.038	0.33800000000000097	S
annotation	00:00:31.038	00:00:31.378	0.33999999999999986	R
annotation	00:00:31.378	00:00:31.714	0.3359999999999985	G
annotation	00:00:31.714	00:00:32.048	0.3340000000000032	M
annotation	00:00:32.048	00:00:32.454	0.4059999999999988	D
annotation	00:00:32.454	00:00:32.860	0.4059999999999988	M
annotation	00:00:32.860	00:00:33.204	0.3440000000000012	D
annotation	00:00:33.204	00:00:33.880	0.6760000000000019	S^
annotation	00:00:33.880	00:00:34.208	0.32799999999999585	S^
annotation	00:00:34.208	00:00:34.540	0.33200000000000074	D
annotation	00:00:34.540	00:00:34.874	0.3340000000000032	S^
annotation	00:00:34.874	00:00:35.216	0.34199999999999875	D
annotation	00:00:35.216	00:00:35.880	0.6640000000000015	M
annotation	00:00:35.880	00:00:36.204	0.3239999999999981	G
annotation	00:00:36.204	00:00:36.570	0.3659999999999997	M
annotation	00:00:36.570	00:00:36.936	0.3659999999999997	G
annotation	00:00:36.936	00:00:37.276	0.3400000000000034	R
annotation	00:00:37.276	00:00:37.616	0.3399999999999963	S
annotation	00:00:48.814	00:00:49.162	0.347999999999999	S^
annotation	00:00:49.162	00:00:49.512	0.3500000000000014	S^
annotation	00:00:49.512	00:00:49.862	0.3500000000000014	D
annotation	00:00:49.862	00:00:50.554	0.6920000000000002	D
annotation	00:00:50.554	00:00:50.894	0.3399999999999963	M
annotation	00:00:50.894	00:00:51.240	0.34600000000000364	D
annotation	00:00:51.240	00:00:51.584	0.3440000000000012	D
annotation	00:00:51.584	00:00:51.920	0.3359999999999985	M
annotation	00:00:51.920	00:00:52.610	0.6899999999999977	G
annotation	00:00:52.610	00:00:52.964	0.3539999999999992	R
annotation	00:00:52.964	00:00:53.312	0.347999999999999	G
annotation	00:00:53.312	00:00:53.658	0.34600000000000364	M
annotation	00:00:53.658	00:00:54.004	0.3459999999999965	R
annotation	00:00:54.004	00:00:54.348	0.3440000000000012	G
annotation	00:00:54.350	00:00:54.692	0.34199999999999875	S
annotation	00:00:54.692	00:00:55.036	0.3440000000000012	R
annotation	00:00:55.036	00:00:55.384	0.347999999999999	G
annotation	00:00:55.384	00:00:56.068	0.6839999999999975	M
annotation	00:00:56.068	00:00:56.404	0.3360000000000056	M
annotation	00:00:56.404	00:00:56.776	0.3719999999999999	D
annotation	00:00:56.776	00:00:57.148	0.3719999999999999	M
annotation	00:00:57.148	00:00:57.494	0.3459999999999965	G
annotation	00:00:57.494	00:00:57.840	0.34600000000000364	R
annotation	00:00:57.840	00:00:58.220	0.37999999999999545	G
annotation	00:00:58.220	00:00:58.602	0.3819999999999979	M
annotation	00:00:58.602	00:00:58.966	0.3640000000000043	D
annotation	00:00:58.966	00:00:59.330	0.3639999999999972	D
