0.688707,1
1.362086,2
2.052154,3
2.661497,4
3.388481,5
4.014512,6
4.724671,7
5.413424,8
6.064308,1
6.758458,2
7.446213,3
8.118254,4
8.824240,5
9.506803,6
10.192132,7
10.866417,8
11.549683,1
12.250748,2
12.926349,3
13.570023,4
14.267868,5
14.980476,6
15.652358,7
16.330567,8
16.980159,1
17.658639,2
18.318934,3
19.016531,4
19.685850,5
20.380998,6
21.041859,7
21.710771,8
22.409841,1
23.096145,2
23.785374,3
24.451610,4
25.130794,5
25.815510,6
26.494649,7
27.099955,8
27.801088,1
28.500431,2
29.161859,3
29.883039,4
30.537279,5
31.195011,6
31.856122,7
32.530113,8
33.216757,1
33.883016,2
34.538073,3
35.231224,4
35.892630,5
36.561565,6
37.220816,7
37.920113,8
38.562381,1
39.206984,2
39.878730,3
40.543515,4
41.193515,5
41.873696,6
42.546893,7
43.180181,8
43.849025,1
44.499524,2
45.189796,3
45.872902,4
46.520408,5
47.203673,6
47.895760,7
48.519093,8
49.186667,1
49.828934,2
50.493651,3
51.182585,4
51.842766,5
52.501610,6
53.167075,7
53.849524,8
54.483832,1
55.169501,2
55.807574,3
56.480385,4
57.108277,5
57.780975,6
58.454966,7
59.060952,8
59.711111,1
60.405193,2
61.044172,3
61.708322,4
62.382812,5
63.053605,6
63.717052,7
64.369433,8
65.025941,1
65.644059,2
66.307800,3
66.942721,4
67.585011,5
68.243923,6
68.903356,7
69.582562,8
70.239569,1
70.914921,2
71.584603,3
72.249887,4
72.923900,5
73.578413,6
74.229388,7
74.882698,8
75.506485,1
76.161859,2
76.821134,3
77.482925,4
78.119206,5
78.771905,6
79.456780,7
80.145193,8
80.799252,1
81.467302,2
82.138027,3
82.768481,4
83.438231,5
84.108571,6
84.806077,7
85.436893,8
86.065760,1
86.749456,2
87.421088,3
88.073628,4
88.707687,5
89.383651,6
90.091769,7
90.706213,8
91.354943,1
92.020862,2
92.680317,3
93.289456,4
93.983764,5
94.657143,6
95.303878,7
95.969070,8
96.600612,1
97.260884,2
97.929138,3
98.543968,4
99.194762,5
99.868209,6
100.586190,7
101.176145,8
101.808889,1
102.478934,2
103.141610,3
103.782585,4
104.432744,5
105.150816,6
105.804490,7
106.464490,8
107.108844,1
107.785420,2
108.389705,3
109.034172,4
109.737574,5
110.456939,6
111.118322,7
111.823878,8
112.479093,1
113.128073,2
113.812857,3
114.504989,4
115.160363,5
115.811497,6
116.459796,7
117.163084,8
117.805601,1
118.458367,2
119.175351,3
119.871451,4
120.535329,5
121.220091,6
121.918662,7
122.601066,8
123.302200,1
123.957392,2
124.675986,3
125.343401,4
126.013696,5
126.708889,6
127.382857,7
128.056145,8
128.729977,1
129.419864,2
130.077596,3
130.749456,4
131.434308,5
132.123401,6
132.802812,7
133.468957,8
134.160839,1
134.837143,2
135.500023,3
136.171088,4
136.853832,5
137.528980,6
138.191111,7
138.845850,8
139.491655,1
140.166077,2
140.839048,3
141.518776,4
142.153560,5
142.805261,6
143.498299,7
144.159705,8
144.833424,1
145.508844,2
146.182222,3
146.867211,4
147.546395,5
148.188390,6
148.884399,7
149.572336,8
150.224853,1
150.893878,2
151.554535,3
152.217574,4
152.890476,5
153.558526,6
154.227143,7
154.877460,8
155.548776,1
156.233447,2
156.918526,3
157.595646,4
158.254195,5
158.903696,6
159.577234,7
160.242880,8
160.917143,1
161.587120,2
162.221519,3
162.908844,4
163.585578,5
164.257166,6
164.943356,7
165.615079,8
166.289048,1
166.961519,2
167.635374,3
168.311474,4
168.952744,5
169.621746,6
170.295102,7
170.969524,8
171.608073,1
172.221066,2
172.940181,3
173.628503,4
174.286803,5
174.966508,6
175.643900,7
176.304308,8
176.948662,1
177.617007,2
178.311179,3
178.957188,4
179.636372,5
180.299456,6
180.955283,7
181.604263,8
182.210975,1
182.887438,2
183.540181,3
184.157098,4
184.811338,5
185.450794,6
186.097324,7
186.793923,8
187.444082,1
188.125986,2
188.776463,3
189.441882,4
190.099728,5
190.749569,6
191.392608,7
192.041633,8
192.652834,1
193.315760,2
193.999388,3
194.655941,4
195.274558,5
195.938118,6
196.659751,7
197.334059,8
197.997551,1
198.644308,2
199.329887,3
200.014694,4
200.687370,5
201.252358,6
201.856395,7
202.531247,8
203.233651,1
203.904195,2
204.554286,3
205.223560,4
205.886032,5
206.557120,6
207.214104,7
207.867800,8
208.515692,1
209.188186,2
209.871769,3
210.517460,4
211.178050,5
211.770159,6
212.422948,7
213.111383,8
213.737710,1
214.403583,2
215.060612,3
215.712585,4
216.393560,5
217.036825,6
217.684830,7
218.364308,8
219.022494,1
219.692630,2
220.329138,3
220.953243,4
221.576190,5
222.249932,6
222.909569,7
223.562721,8
224.172245,1
224.865079,2
225.506281,3
226.151270,4
226.812222,5
227.476961,6
228.133878,7
228.808821,8
229.451565,1
230.095533,2
230.745556,3
