0.944218,1
1.369478,2
1.794739,3
2.137234,4
2.497948,5
2.858662,1
3.301497,2
3.744331,3
4.171202,4
4.642120,5
5.113039,1
5.548027,2
5.983016,3
6.395374,4
6.881122,5
7.366871,1
7.782256,2
8.197642,3
8.609796,4
9.057585,5
9.505374,1
9.949490,2
10.393605,3
10.805918,4
11.226213,5
11.646508,1
12.067664,2
12.488821,3
12.905488,4
13.332494,5
13.759501,1
14.191633,2
14.623764,3
15.041723,4
15.483152,5
15.924580,1
16.330680,2
16.736780,3
17.137324,4
17.529887,5
17.922449,1
18.337755,2
18.753061,3
19.164059,4
19.566247,5
19.968435,1
20.379841,2
20.791247,3
21.252449,4
21.662959,5
22.073469,1
22.493798,2
22.914127,3
23.327483,4
23.753367,5
24.179252,1
24.573390,2
24.967528,3
25.350703,4
25.780601,5
26.210499,1
26.621927,2
27.033356,3
27.445215,4
27.847007,5
28.248798,1
28.653016,2
29.057234,3
29.450340,4
29.881678,5
30.313016,1
30.736701,2
31.160385,3
31.571224,4
31.978549,5
32.385873,1
32.775385,2
33.164898,3
33.608095,4
34.010374,5
34.412653,1
34.816259,2
35.219864,3
35.628390,4
36.029410,5
36.430431,1
36.841995,2
37.253560,3
37.707324,4
38.086293,5
38.465261,1
38.896270,2
39.327279,3
39.728322,4
40.134989,5
40.541655,1
40.960760,2
41.379864,3
41.748005,4
42.164252,5
42.580499,1
42.988129,2
43.395760,3
43.789138,4
44.208526,5
44.627914,1
45.039932,2
45.451950,3
45.879116,4
46.279683,5
46.680249,1
47.097800,2
47.515351,3
47.977664,4
48.356916,5
48.736168,1
49.136803,2
49.537438,3
49.952880,4
50.372857,5
50.792834,1
51.191179,2
51.589524,3
51.993719,4
52.384989,5
52.776259,1
53.183186,2
53.590113,3
53.993197,4
54.415771,5
54.838345,1
55.236281,2
55.634218,3
56.061224,4
56.479297,5
56.897370,1
57.283107,2
57.668844,3
58.081995,4
58.492154,5
58.902313,1
59.286395,2
59.670476,3
60.088435,4
60.516882,5
60.945329,1
61.342460,2
61.739592,3
62.149025,4
62.571678,5
62.994331,1
63.400159,2
63.805986,3
64.213560,4
64.619807,5
65.026054,1
65.441259,2
65.856463,3
66.266576,4
66.649807,5
67.033039,1
67.423356,2
67.813673,3
68.252018,4
68.630147,5
69.008277,1
69.408390,2
69.808503,3
70.213696,4
70.614807,5
71.015918,1
71.399263,2
71.782608,3
72.221451,4
72.599546,5
72.977642,1
73.372744,2
73.767846,3
74.162630,4
74.565850,5
74.969070,1
75.349116,2
75.729161,3
76.146621,4
76.541655,5
76.936689,1
77.302551,2
77.668413,3
78.082358,4
78.469161,5
78.855964,1
79.237347,2
79.618730,3
79.999546,4
80.401168,5
80.802789,1
81.193549,2
81.584308,3
82.020363,4
82.414887,5
82.809410,1
83.201122,2
83.592834,3
84.003878,4
84.413685,5
84.823492,1
85.233866,2
85.644240,3
86.052744,4
86.458560,5
86.864376,1
87.260351,2
87.656327,3
88.100952,4
88.488163,5
88.875374,1
89.293129,2
89.710884,3
90.137778,4
90.533243,5
90.928707,1
91.317608,2
91.706508,3
92.122630,4
92.486088,5
92.849546,1
93.258537,2
93.667528,3
94.097302,4
94.486293,5
94.875283,1
95.254705,2
95.634127,3
96.087914,4
96.472642,5
96.857370,1
97.238617,2
97.619864,3
98.057234,4
98.435624,5
98.814014,1
99.201825,2
99.589637,3
99.971474,4
100.365658,5
100.759841,1
101.157200,2
101.554558,3
101.991043,4
102.351213,5
102.711383,1
103.084671,2
103.457959,3
103.906644,4
104.288991,5
104.671338,1
105.062132,2
105.452925,3
105.856961,4
106.249909,5
106.642857,1
107.072812,2
107.502766,3
107.914626,4
108.304116,5
108.693605,1
109.079637,2
109.465669,3
109.899365,4
110.314955,5
110.730544,1
111.113980,2
111.497415,3
111.909569,4
112.306281,5
112.702993,1
113.127687,2
113.552381,3
113.958730,4
114.354977,5
114.751224,1
115.145340,2
115.539456,3
115.946576,4
116.335544,5
116.724512,1
117.131678,2
117.538844,3
117.988209,4
118.366871,5
118.745533,1
119.145726,2
119.545918,3
119.962902,4
120.357517,5
120.752132,1
121.152710,2
121.553288,3
121.985578,4
122.367245,5
122.748912,1
123.165556,2
123.582200,3
124.023333,4
124.399240,5
124.775147,1
125.190442,2
125.605737,3
126.045533,4
126.448311,5
126.851088,1
127.228175,2
127.605261,3
128.043855,4
128.429116,5
128.814376,1
129.233832,2
129.653288,3
130.029002,4
130.437222,5
130.845442,1
131.256406,2
131.667370,3
132.104195,4
132.488855,5
132.873515,1
133.287800,2
133.702086,3
134.095782,4
134.506633,5
134.917483,1
135.290533,2
135.663583,3
136.111020,4
136.531655,5
136.952290,1
137.358639,2
137.764989,3
138.201587,4
138.595612,5
138.989637,1
139.363628,2
139.737619,3
140.222608,4
140.640102,5
141.057596,1
141.441270,2
141.824943,3
142.277415,4
142.650420,5
143.023424,1
143.417460,2
143.811497,3
144.208481,4
144.613923,5
145.019365,1
145.414286,2
145.809206,3
146.237914,4
146.615238,5
146.992562,1
147.386304,2
147.780045,3
148.184626,4
148.581259,5
148.977891,1
149.369739,2
149.761587,3
150.159637,4
150.537891,5
150.916145,1
151.307234,2
151.698322,3
152.111293,4
152.488526,5
152.865760,1
153.288549,2
153.711338,3
154.088617,4
154.494966,5
154.901315,1
155.322177,2
155.743039,3
156.114308,4
156.500533,5
156.886757,1
157.284331,2
157.681905,3
158.099864,4
158.543946,5
158.988027,1
159.409785,2
159.831542,3
160.212880,4
160.617506,5
161.022132,1
161.427302,2
