0.147755,1
0.519274,2
0.905023,3
1.290771,4
1.660737,5
2.030703,6
2.425986,7
2.821270,1
3.179116,2
3.572460,3
3.965805,4
4.346032,5
4.726259,6
5.100522,7
5.474785,1
5.895238,2
6.292347,3
6.689456,4
7.079104,5
7.468753,6
7.841882,7
8.215011,1
8.550159,2
8.903469,3
9.256780,4
9.612676,5
9.968571,6
10.315986,7
10.663401,1
11.042086,2
11.442052,3
11.842018,4
12.227052,5
12.612086,6
12.982279,7
13.352472,1
13.779751,2
14.171338,3
14.562925,4
14.950034,5
15.337143,6
15.720408,7
16.103673,1
16.495533,2
16.873367,3
17.251202,4
17.636236,5
18.021270,6
18.391644,7
18.762018,1
19.128435,2
19.524580,3
19.920726,4
20.314535,5
20.708345,6
21.090998,7
21.473651,1
21.908526,2
22.304785,3
22.701043,4
23.096156,5
23.491270,6
23.884728,7
24.278186,1
24.718639,2
25.109909,3
25.501179,4
25.884875,5
26.268571,6
26.655658,7
27.042744,1
27.421655,2
27.805476,3
28.189297,4
28.580748,5
28.972200,6
29.352063,7
29.731927,1
30.126077,2
30.520590,3
30.915102,4
31.310476,5
31.705850,6
32.108628,7
32.511406,1
32.912426,2
33.324875,3
33.737324,4
34.122630,5
34.507937,6
34.884739,7
35.261542,1
35.653537,2
36.042506,3
36.431474,4
36.820227,5
37.208980,6
37.584399,7
37.959819,1
38.369478,2
38.764082,3
39.158685,4
39.543197,5
39.927710,6
40.325351,7
40.722993,1
41.155896,2
41.537358,3
41.918821,4
42.326259,5
42.733696,6
43.117868,7
43.502041,1
43.897188,2
44.291145,3
44.685102,4
45.062914,5
45.440726,6
45.820601,7
46.200476,1
46.589161,2
47.001372,3
47.413583,4
47.802211,5
48.190839,6
48.566848,7
48.942857,1
49.349206,2
49.728005,3
50.106803,4
50.490329,5
50.873855,6
51.258016,7
51.642177,1
52.013696,2
52.377540,3
52.741383,4
53.106066,5
53.470748,6
53.842268,7
54.213787,1
54.602721,2
54.981145,3
55.359569,4
55.746746,5
56.133923,6
56.488005,7
56.842086,1
57.232381,2
57.605703,3
57.979025,4
58.363254,5
58.747483,6
59.129785,7
59.512086,1
59.916145,2
60.292540,3
60.668934,4
61.065658,5
61.462381,6
61.856667,7
62.250952,1
62.647052,2
63.054093,3
63.461134,4
63.854014,5
64.246893,6
64.636769,7
65.026644,1
65.412517,2
65.800476,3
66.188435,4
66.551769,5
66.915102,6
67.288073,7
67.661043,1
68.070295,2
68.446497,3
68.822698,4
69.217982,5
69.613265,6
69.996349,7
70.379433,1
70.772971,2
71.168934,3
71.564898,4
71.945125,5
72.325351,6
72.720091,7
73.114830,1
73.492154,2
73.854966,3
74.217778,4
74.592200,5
74.966621,6
75.370068,7
75.773515,1
76.146395,2
76.525170,3
76.903946,4
77.275295,5
77.646644,6
78.010397,7
78.374150,1
78.783288,2
79.160488,3
79.537687,4
79.904728,5
80.271769,6
80.641485,7
81.011202,1
