0.103855,1
0.353129,2
0.602404,3
0.827528,4
1.086893,5
1.346259,1
1.623016,2
1.899773,3
2.231247,4
2.533730,5
2.836213,1
3.151213,2
3.466213,3
3.761701,4
4.057925,5
4.354150,1
4.669819,2
4.985488,3
5.300476,4
5.592608,5
5.884739,1
6.205714,2
6.526689,3
6.801905,4
7.093027,5
7.384150,1
7.692982,2
8.001814,3
8.302744,4
8.598583,5
8.894422,1
9.189717,2
9.485011,3
9.814059,4
10.102234,5
10.390408,1
10.686054,2
10.981701,3
11.314512,4
11.594977,5
11.875442,1
12.179603,2
12.483764,3
12.835669,4
13.099773,5
13.363878,1
13.664762,2
13.965646,3
14.271950,4
14.562800,5
14.853651,1
15.147937,2
15.442222,3
15.772063,4
16.048152,5
16.324240,1
16.630714,2
16.937188,3
17.235918,4
17.527551,5
17.819184,1
18.110998,2
18.402812,3
18.704671,4
18.982075,5
19.259478,1
19.552336,2
19.845193,3
20.142245,4
20.433526,5
20.724807,1
21.013923,2
21.303039,3
21.609025,4
21.887585,5
22.166145,1
22.460215,2
22.754286,3
23.071927,4
23.358322,5
23.644717,1
23.926259,2
24.207800,3
24.527075,4
24.829569,5
25.132063,1
25.419274,2
25.706485,3
26.002494,4
26.283209,5
26.563923,1
26.866327,2
27.168730,3
27.461134,4
27.737676,5
28.014218,1
28.320567,2
28.626916,3
28.910499,4
29.194444,5
29.478390,1
29.771712,2
30.065034,3
30.355283,4
30.636281,5
30.917279,1
31.217041,2
31.516803,3
31.830249,4
32.099002,5
32.367755,1
32.667642,2
32.967528,3
33.270113,4
33.539070,5
33.808027,1
34.112222,2
34.416417,3
34.710567,4
34.989626,5
35.268685,1
35.575952,2
35.883220,3
36.179705,4
36.468832,5
36.757959,1
37.055680,2
37.353401,3
37.647188,4
37.931621,5
38.216054,1
38.515181,2
38.814308,3
39.090680,4
39.371247,5
39.651814,1
39.947188,2
40.242562,3
40.528957,4
40.814637,5
41.100317,1
41.399274,2
41.698231,3
42.000091,4
42.294376,5
42.588662,1
42.874875,2
43.161088,3
43.475442,4
43.767052,5
44.058662,1
44.358311,2
44.657959,3
44.958073,4
45.239433,5
45.520794,1
45.809603,2
46.098413,3
46.423492,4
46.694671,5
46.965850,1
47.246145,2
47.526440,3
47.843356,4
48.124025,5
48.404694,1
48.707177,2
49.009660,3
49.312993,4
49.603934,5
49.894875,1
50.188889,2
50.482902,3
50.783039,4
51.073288,5
51.363537,1
51.653787,2
51.944036,3
52.250635,4
52.529104,5
52.807574,1
53.110091,2
53.412608,3
53.713878,4
53.992460,5
54.271043,1
54.573299,2
54.875556,3
55.212245,4
55.487982,5
55.763719,1
56.040760,2
56.317800,3
56.623832,4
56.912256,5
57.200680,1
57.496156,2
57.791633,3
58.092585,4
58.377982,5
58.663379,1
58.962415,2
59.261451,3
59.563220,4
59.844943,5
60.126667,1
60.421020,2
60.715374,3
60.999819,4
61.265624,5
61.531429,1
61.814195,2
62.096961,3
62.398821,4
62.679875,5
62.960930,1
63.264093,2
63.567256,3
63.852540,4
64.139592,5
64.426644,1
64.720556,2
65.014467,3
65.337664,4
65.621349,5
65.905034,1
66.203050,2
66.501066,3
66.810612,4
67.085850,5
67.361088,1
67.665930,2
67.970771,3
68.274989,4
68.574478,5
68.873968,1
69.166735,2
69.459501,3
69.791814,4
70.071735,5
70.351655,1
70.666610,2
70.981565,3
71.282200,4
71.558243,5
71.834286,1
72.159875,2
72.485465,3
72.770340,4
73.066576,5
73.362812,1
73.658481,2
73.954150,3
74.255941,4
74.560420,5
74.864898,1
75.158061,2
75.451224,3
75.757959,4
76.045170,5
76.332381,1
76.631156,2
76.929932,3
77.226168,4
77.530227,5
