0.455420,1
1.342086,2
2.287891,3
3.098458,4
3.938277,5
4.749478,6
5.533152,7
6.316032,8
7.115215,1
7.911383,2
8.700045,3
9.509932,4
10.321338,5
11.111315,6
11.916621,7
12.710454,8
13.510998,1
14.317664,2
15.106054,3
15.889252,4
16.672925,5
17.464218,6
18.260703,7
19.075692,8
19.877596,1
20.655147,2
21.427732,3
22.222494,4
22.992358,5
23.823741,6
24.610975,7
25.436508,8
26.224649,1
26.993628,2
27.759297,3
28.549932,4
29.327574,5
30.138594,6
30.930567,7
31.707302,8
32.500998,1
33.258231,2
34.027778,3
34.800816,4
35.568163,5
36.362290,6
37.116803,7
37.916599,8
38.707415,1
39.462744,2
40.235034,3
40.972608,4
41.751429,5
42.553243,6
43.329433,7
44.123356,8
44.899161,1
45.642154,2
46.406871,3
47.178141,4
47.956712,5
48.749773,6
49.548095,7
50.316213,8
51.095420,1
51.851361,2
52.605374,3
53.370726,4
54.178957,5
54.918367,6
55.694739,7
56.497868,8
57.273016,1
58.039274,2
58.791020,3
59.585125,4
60.371565,5
61.170884,6
61.958503,7
62.728005,8
63.492721,1
64.263175,2
65.002290,3
65.735306,4
66.482971,5
67.251791,6
68.038073,7
68.777891,8
69.509932,1
70.276190,2
71.042449,3
71.785261,4
72.523515,5
73.305896,6
74.068367,7
74.827755,8
75.571224,1
76.334127,2
77.088526,3
77.844853,4
78.613356,5
79.330612,6
80.116757,7
80.920590,8
81.688163,1
82.441247,2
83.208027,3
83.976871,4
84.740726,5
85.459478,6
86.252902,7
87.037279,8
87.810408,1
88.606395,2
89.408866,3
90.173651,4
90.929728,5
91.737098,6
92.515896,7
93.329456,8
94.067324,1
94.852721,2
95.607710,3
96.361973,4
97.113424,5
97.852358,6
98.636871,7
99.418594,8
100.188163,1
100.947120,2
101.756644,3
102.573878,4
103.318186,5
104.117007,6
104.882562,7
105.670862,8
106.421088,1
107.189660,2
107.924490,3
108.670794,4
109.410454,5
110.144853,6
110.842404,7
111.590295,8
112.347778,1
113.087982,2
113.883265,3
114.668821,4
115.437166,5
116.201701,6
116.991361,7
117.773651,8
118.513832,1
119.302880,2
120.084830,3
120.848571,4
121.654649,5
122.451565,6
123.230522,7
124.005964,8
124.772812,1
125.561791,2
126.350317,3
127.154580,4
127.931338,5
128.744036,6
129.527982,7
130.286395,8
131.041927,1
131.861315,2
132.630998,3
133.440272,4
134.231315,5
135.049161,6
135.796440,7
136.565238,8
137.318005,1
138.136100,2
138.900590,3
139.680635,4
140.503447,5
141.313810,6
142.080748,7
142.858753,8
143.645442,1
144.466372,2
145.239410,3
146.015873,4
146.805805,5
147.611406,6
148.372902,7
149.162404,8
149.949660,1
150.753175,2
151.519909,3
152.321179,4
153.101769,5
153.902789,6
154.656689,7
155.410952,8
156.174558,1
156.991111,2
157.754580,3
158.545420,4
159.331995,5
160.077098,6
160.844331,7
161.622449,8
162.386735,1
163.180000,2
163.944558,3
164.702381,4
165.490091,5
166.293424,6
167.031610,7
167.813424,8
168.566372,1
169.353764,2
170.184354,3
170.971156,4
171.726621,5
172.520635,6
173.279433,7
174.042902,8
174.823152,1
175.588617,2
176.354263,3
177.132925,4
177.889070,5
178.672834,6
179.420884,7
180.197574,8
180.964694,1
181.717755,2
182.495964,3
183.238186,4
184.018413,5
184.795011,6
185.549070,7
186.309615,8
187.037619,1
187.849456,2
188.615805,3
189.393719,4
190.163651,5
190.925057,6
191.666440,7
192.439728,8
193.189116,1
193.979116,2
194.757642,3
195.536236,4
196.308299,5
197.112381,6
197.854921,7
198.562472,8
199.291610,1
